dim_hidden,seed,param_num_u,train_loss_euler,test_loss_euler,abs_rel_err_test_policy_median,abs_rel_err_test_policy_max,abs_rel_err_test_policy_10_percentile,abs_rel_err_test_policy_90_percentile
5,5,16,1e-08,1.362326429443783e-07,0.0011578814592212439,0.0016408981755375862,0.00020253971160855144,0.0015860653948038816
5,6,16,1e-08,2.0769698849676388e-08,0.0004963804385624826,0.0006554011488333344,0.00017981408745981753,0.0006375711527653039
5,7,16,1e-08,2.3528066606104403e-08,0.0005285692750476301,0.0006981744081713259,0.00019126430561300367,0.0006790842744521797
5,8,16,1e-08,1e-08,0.0002796150802168995,0.0003944269265048206,4.948380956193432e-05,0.0003817324177362025
5,9,16,1e-08,1.6338152164507846e-08,0.0004413741989992559,0.0005714513827115297,0.00018070435908157378,0.0005564375314861536
5,10,16,1e-08,1e-08,0.0002732995490077883,0.0003889519430231303,4.646766319638118e-05,0.00037587195402011275
5,11,16,1e-08,1e-08,0.00029733931296505034,0.00038073945324867964,0.00013120452058501542,0.0003716795763466507
5,12,16,1e-08,1e-08,0.00028878278681077063,0.00040674564661458135,5.6596090871607885e-05,0.00039318096241913736
5,13,16,1e-08,1e-08,0.0002987654006574303,0.00041632686043158174,6.500194285763428e-05,0.00040246633579954505
5,14,16,1e-08,1e-08,0.0002891902404371649,0.00040606127004139125,5.609584695775993e-05,0.0003930904786102474
5,15,16,1e-08,1e-08,0.00027829085593111813,0.0003937425499316305,4.888615512754768e-05,0.00038074044277891517
5,16,16,1e-08,1.1169616342954214e-08,0.00017184423631988466,0.00033146460191346705,6.0459260566858575e-05,0.00030484076705761254
5,17,16,1e-08,1e-08,0.00028430079692043364,0.0004010425182059407,5.232609328231774e-05,0.00038786217919550836
5,18,16,1e-08,1.4466524866918462e-08,0.00019282738503534347,0.00038256446714513004,6.972265691729262e-05,0.0003314864879939705
5,19,16,1e-08,1e-08,0.0002851157041732222,0.00040218315552920103,5.380266884458251e-05,0.0003900257870554924
5,20,16,1e-08,1e-08,0.00030487720505334437,0.00042157372809015214,7.387335790554062e-05,0.00040819018613547087
5,21,16,1e-08,1e-08,0.00013517275510821491,0.00023382740619126707,3.072162871831097e-05,0.0002232529514003545
5,22,16,1e-08,1e-08,0.00030243248329497874,0.000421801843913272,6.736446084687486e-05,0.00040805444587022066
5,23,16,1e-08,1e-08,0.000269836193183437,0.00038393319118767977,4.4841650378657505e-05,0.0003708242147695273
5,24,16,1e-08,1.700055207720652e-08,0.00015389268810395151,0.0003724373527802527,1.736458216328174e-05,0.00033470895141363144
5,25,16,1e-08,2.3713493391142038e-08,0.0005306065431796014,0.0006973759736865759,0.00019832092220894992,0.0006788588943891227
5,26,16,1e-08,1e-08,0.00010441000631544739,0.0001895712921395898,2.593674616946373e-05,0.00018007177277468145
5,27,16,1e-08,1e-08,0.0002745219098869711,0.00038940817466937006,4.705143510363996e-05,0.00037657111533917487
5,28,16,1e-08,1.9347710988881772e-08,0.00015248519775923342,0.0003695885243359953,5.183395114727318e-05,0.0003201076469849795
5,29,16,1e-08,1e-08,0.00011480007378850132,0.000116740855446551,0.00010717565601225942,0.000116589835670311
5,30,16,1e-08,1e-08,0.00016899140609893948,0.00027808352024294436,4.235704545862973e-05,0.00026643325691111386
