dim_hidden,seed,param_num_u,train_loss_euler,test_loss_euler,abs_rel_err_test_policy_median,abs_rel_err_test_policy_max,abs_rel_err_test_policy_10_percentile,abs_rel_err_test_policy_90_percentile
2,32,7,5.794312230023024e-08,4.192785851842018e-08,0.00021243008086457849,0.0004771826497744769,5.7077613746514544e-05,0.0004530890437308699
2,33,7,1.1593211866056663e-06,6.181265916893608e-07,0.00122111348900944,0.003427567658945918,0.0004382201877888292,0.0031256277579814196
2,34,7,1.0035330888058525e-05,5.3398721320263576e-06,0.0036340137012302876,0.010052753612399101,0.001206985441967845,0.009130696766078472
2,35,7,5.404204421211034e-05,2.88073715637438e-05,0.008279685862362385,0.022818589583039284,0.002964970888569951,0.020876727998256683
2,36,7,7.45373654353898e-07,3.8439523564193223e-07,0.0010032528080046177,0.0031264435965567827,0.0002982777950819582,0.0028580613434314728
2,37,7,1.2313154002185911e-05,6.721862519043498e-06,0.003903469070792198,0.012242291122674942,0.0014777781907469034,0.011149773374199867
2,38,7,4.23200435761828e-05,2.3565893570776097e-05,0.0076117441058158875,0.023851079866290092,0.0026499354280531406,0.021813204512000084
2,39,7,3.889157142111799e-06,2.108887656504521e-06,0.002153301378712058,0.00649492722004652,0.000795683590695262,0.005958573427051306
2,40,7,5.729245913244085e-06,3.1146826131589478e-06,0.0027197343297302723,0.008269163779914379,0.0009914179099723697,0.007511266507208347
2,41,7,9.895780976876267e-07,5.341598239283485e-07,0.0011341882636770606,0.003337230533361435,0.00038535796920768917,0.0030258384067565203
2,42,7,7.764248039165977e-06,4.107330369151896e-06,0.0031947398092597723,0.008606445975601673,0.001026846468448639,0.007830550894141197
2,43,7,4.613428700395161e-06,2.4956186734925723e-06,0.0024522431194782257,0.0072427187114953995,0.0008392916643060744,0.006565126124769449
2,44,7,2.196692072686801e-08,1.217665257513545e-08,0.0001841935736592859,0.000513051578309387,6.397109245881438e-05,0.00045620676246471703
2,45,7,3.7874935969739454e-06,2.073203404506785e-06,0.002368667395785451,0.006799244787544012,0.0008096505189314485,0.006086453329771757
2,46,7,2.319084342161659e-05,1.2580925613292493e-05,0.005531943868845701,0.016528289765119553,0.00189144944306463,0.014992520213127136
2,47,7,1.0917673307631048e-06,5.946145620328025e-07,0.0012501671444624662,0.003664816962555051,0.0004555764317046851,0.003285482292994857
2,48,7,5.719739419873804e-06,3.1047729862621054e-06,0.0027149608358740807,0.008229812607169151,0.0009908457286655903,0.0074766711331903934
2,49,7,6.524171476485208e-05,3.470406591077335e-05,0.00928735826164484,0.025367194786667824,0.0030721521470695734,0.023048847913742065
3,0,10,2.2329047624225495e-06,1.2101713764423039e-06,0.0018030843930318952,0.004406448919326067,0.000576718186493963,0.004111881833523512
3,1,10,9.659985380494618e-07,5.209711844145204e-07,0.0011201482266187668,0.003349549137055874,0.00040764466393738985,0.0030282747466117144
3,2,10,3.147552263271791e-07,1.7034517441061325e-07,0.0007076451438479125,0.0016066795215010643,0.0002078159450320527,0.001508507295511663
3,3,10,4.285540811110877e-08,2.6317126256003576e-08,0.0003554014547262341,0.0004049700510222465,7.42179763619788e-05,0.0004033009463455528
3,4,10,2.4571727408329025e-07,1.3124044073720142e-07,0.0005453404155559838,0.0015298016369342804,0.00019624589185696095,0.0014067390002310276
3,5,10,4.816766931980965e-07,2.571945572071854e-07,0.0007923119119368494,0.002253639977425337,0.00027183350175619125,0.002049782080575824
3,6,10,3.8914254218980204e-07,2.1074829703593423e-07,0.0007218286045826972,0.0021172217093408108,0.00025830924278125167,0.001908162608742714
3,7,10,7.808171176293399e-07,4.2170577785327623e-07,0.0010175989009439945,0.002977706491947174,0.0003746281436178833,0.0026890416629612446
3,8,10,9.213290468323976e-07,5.063412231720577e-07,0.0012291858438402414,0.00285132578574121,0.0003624751407187432,0.0026698086876422167
3,9,10,2.8427089659999183e-07,1.5088286886566493e-07,0.0005989467026665807,0.0017081948462873697,0.00021729547006543726,0.001557382638566196
3,10,10,6.032453825355333e-07,3.259087009155337e-07,0.0008984790765680373,0.0026049513835459948,0.00032673694659024477,0.0023548537865281105
3,11,10,1.4893138313709642e-06,8.076530093603651e-07,0.0013990323059260845,0.004146615508943796,0.0005083602736704051,0.0037493850104510784
3,12,10,1.908903414005181e-06,1.0297106882717344e-06,0.0015797442756593227,0.0046195173636078835,0.0005468307645060122,0.004185437690466642
