dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
3,46,25,1.4753015420865268e-05,8.943134162109345e-06,0.006424577893461641,0.01817879688070161,0.0005108445940042947,0.013442064906974695
3,47,25,1.3550461517297663e-05,1.0473013389855623e-05,0.016397749490918004,0.027793924759969002,0.0018301735140096433,0.025299817502093022
3,48,25,7.865710358601063e-05,3.838077464024536e-05,0.062286387920794335,0.06926623489914548,0.0220520954191602,0.0682297464707004
3,49,25,8.358410559594631e-05,4.717736010206863e-05,0.07361658839322363,0.07878473423736336,0.022545514974061143,0.07718581344436937
4,0,37,0.015435617417097092,0.0049230726435780525,1.0,1.0,1.0,1.0
4,1,37,1.6371692254324444e-05,1.5136636648094282e-05,0.011013116821386592,0.013733590208592062,0.004255923053966568,0.012593907950553459
4,2,37,8.416861965088174e-05,4.8353027523262426e-05,0.07452340396794867,0.07999199389383461,0.022571732152307192,0.07841283560532279
4,3,37,8.09307603049092e-05,4.285255272407085e-05,0.0676770889291792,0.07389912266874465,0.022940525574621787,0.07320217015659823
4,4,37,4.3019073928007856e-05,2.057904021057766e-05,0.03099607709517436,0.04158783451279074,0.017228715538250585,0.04039803893376007
4,5,37,1.3110246072756127e-05,9.155544830719009e-06,0.007129246030037655,0.01852889022243949,0.0010397238285668141,0.014696135755220876
4,6,37,1.860410520748701e-05,1.130591317632934e-05,0.029788233378169136,0.03654739215497051,0.004622404553214827,0.03533693000292742
4,7,37,8.41753717395477e-05,4.835331128560938e-05,0.07452858726477149,0.07999768589543482,0.022574211616084337,0.07841891379844391
4,8,37,2.3298607629840262e-05,3.445660331635736e-05,0.02144036925101381,0.04391030901661394,0.006276942719329236,0.041906734770903585
4,9,37,8.417493518209085e-05,4.835210711462423e-05,0.07452858726477149,0.07999740823682018,0.0225745881939425,0.0784185244866488
4,10,37,3.071757600991987e-05,2.15463551285211e-05,0.02888746816091565,0.048778043769219,0.0044072047788369295,0.04721026138058089
4,11,37,8.417561912210658e-05,4.835266008740291e-05,0.07452858726477149,0.07999733882216652,0.022574687623023552,0.07841851045628441
4,12,37,0.023912467062473297,0.010045266710221767,0.999995632992888,0.9999958441783887,0.9999775059725435,0.9999957789483253
4,13,37,8.417505887337029e-05,4.835250729229301e-05,0.07452821166355245,0.07999699174889821,0.0225745881939425,0.07841809308376055
4,14,37,8.417572098551318e-05,4.835144500248134e-05,0.07452843702428387,0.07999685291959088,0.022574687623023552,0.07841803755203762
4,15,37,8.417510252911597e-05,4.835131039726548e-05,0.07452813654330863,0.0799966446756299,0.02257460933240855,0.0784178148354113
4,16,37,1.0510286301723681e-05,7.102905783540336e-06,0.016924206988907495,0.02844368839784487,0.0019082778871449266,0.025737475900560667
4,17,37,3.591523636714555e-05,2.10970792977605e-05,0.026799753037408888,0.047795245619465035,0.002094918957660458,0.04616919937015837
4,18,37,2.8051355911884457e-05,2.1529582227231003e-05,0.028516516251751528,0.04861052562552479,0.004380934537239135,0.04704209177240745
4,19,37,1.4877178728056606e-05,1.0580425623629708e-05,0.005598739449319235,0.014526994509424714,0.001048877628588599,0.0092077611187282
4,20,37,1.8690265278564766e-05,1.1933265341212973e-05,0.03384006699641241,0.04135012055121003,0.0028654838503904523,0.04004561561186972
4,21,37,0.00044386539957486093,0.0002495659573469311,0.9914916826092134,0.9921041615591738,0.9324896575191798,0.9919778032244679
