dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
150,38,601,1.9435563558545255e-07,1.4681820914574928e-07,0.0013676690374992723,0.0036557922811606093,0.0001543794717911504,0.0031035359261626415
150,39,601,2.150446078985624e-07,5.59709576464229e-07,0.0014765878741440767,0.003576120884184648,0.00045763185186237633,0.00278322322017471
150,40,601,2.091646251756174e-07,2.3696063067291107e-07,0.0023751155330248796,0.00503638491905192,0.00014337964728252287,0.003956648001016085
150,41,601,1.9460654243630415e-07,1.59376256192445e-07,0.0016307501245733831,0.004004952580303849,0.00033605724470404686,0.0027555935310393975
150,42,601,2.1494517454812012e-07,1.7227252158136253e-07,0.002177483560767364,0.004612955531720119,0.00037558949671065385,0.003514193989832657
150,43,601,8.436434654868208e-06,3.6975013699702686e-06,0.01736734282469057,0.021024870340739736,0.004329301714578964,0.019502962904865646
150,44,601,1.9816786789306207e-07,9.809266998672683e-08,0.0018579410735306602,0.003936516632275077,0.0004172203521623085,0.00329151210159237
150,45,601,3.603536242735572e-06,2.793968405967462e-06,0.0014256037388935506,0.004126120127649152,0.00026435411485072405,0.003567003414068627
150,46,601,9.097574320549029e-07,4.888298121841217e-07,0.0009257366543982773,0.0023678733226563144,0.00017911044144622816,0.0020201115091374373
150,47,601,2.99744613130315e-07,3.285092304849968e-07,0.0013907220884351416,0.003252176414068998,2.6331986351700765e-05,0.002694436744181942
150,48,601,1.400198783585438e-07,1.5343655945798673e-07,0.0016384429207627585,0.004019876730840954,0.00029891535554279504,0.003170293527561663
150,49,601,4.967621407558909e-07,4.902599357592408e-07,0.0026708034417804076,0.006835319895460702,5.19691028637726e-05,0.005022993116201993
175,0,701,1.447304356361201e-07,1.6971877414562186e-07,0.0012326369029288453,0.003502246502814885,0.00018726120702850988,0.0030163928599899656
175,1,701,2.4299868073285324e-07,2.2871189742090792e-07,0.0016204027133404379,0.004227607577035196,0.00035552488342777843,0.0032948208631042226
175,2,701,2.564578949204588e-07,2.9275378210513736e-07,0.001992383387669777,0.004155512964094452,0.00028864897354028774,0.003049363138978498
175,3,701,2.3381937808153452e-07,2.658904350028024e-07,0.0030378036903062774,0.005803208598044445,0.0009492987164537694,0.004658812949566546
175,4,701,1.4450816365751962e-07,2.1356730428578885e-07,0.0013121308694485796,0.004132129747153877,0.0002998278645237194,0.0032584072394134713
175,5,701,4.057004116475582e-05,2.5433406335650943e-05,0.0321407941486971,0.04690567169227811,0.018550540616996482,0.04478463337519465
175,6,701,2.3395563175654388e-07,1.8125389544820791e-07,0.001062907582774981,0.003573084892726831,0.0002861821037478643,0.0026331447917412897
175,7,701,1.735801049562724e-07,1.9997078481992503e-07,0.0011267433809061794,0.0037421805615410315,0.00013565144414635447,0.002810056922853507
175,8,701,2.044908029574799e-07,2.5734843234204163e-07,0.0028950307920473425,0.0058473563177728095,0.0009524532123293168,0.004690330292072412
175,9,701,2.65396664644868e-07,2.5297146066805e-07,0.0015564979178759348,0.0037890104547498088,0.0004528797870728436,0.002859677706376906
175,10,701,1.8513809436626616e-06,6.123874527474982e-07,0.005896195209398369,0.009524110607280796,0.0029422490093519538,0.007907759270078083
175,11,701,2.4570223899900157e-07,2.1764769542187423e-07,0.0016161194110477979,0.004244509631892235,0.00041352760432067804,0.0034832321729848068
175,12,701,5.027736733609345e-07,2.656738331552333e-07,0.002869327309890292,0.007106651375952515,0.000470467556259491,0.005265998069545352
175,13,701,5.145097929926123e-07,3.9121883332882135e-07,0.0018102000608519024,0.00446043859339605,0.00015886258293794784,0.0032993225232381762
175,14,701,1.5921516194339347e-07,2.1474858158399002e-07,0.0010528167747572666,0.0028717622965254196,1.9301078053714076e-05,0.002483978578491067
175,15,701,9.618081975304449e-08,2.1371425873439875e-07,0.0011918755628867969,0.00324691279410788,0.0001690618793715089,0.002699505159080672
175,16,701,5.501102714333683e-05,3.264290717197582e-05,0.05668853089466632,0.06200443586136508,0.016627451444089184,0.06042901386050021
175,17,701,1.1221975881881008e-07,1.5319028534577228e-07,0.001239188050847665,0.003886937271361096,0.00019508391319680664,0.0028924178476848346
