dim_hidden,seed,param_num_v,train_loss_bellman,test_loss_bellman,abs_rel_err_test_value_function_median,abs_rel_err_test_value_function_max,abs_rel_err_test_value_function_10_percentile,abs_rel_err_test_value_function_90_percentile
3,44,22,0.43079110980033875,0.3642508387565613,0.09185340255498886,0.226742684841156,0.013157159090042114,0.19714203476905823
3,45,22,0.39362335205078125,0.3833991289138794,0.16654282808303833,0.29175621271133423,0.04592112451791763,0.26606664061546326
3,46,22,9.975255288452445e-09,8.437494398094714e-05,0.0007342089666053653,0.008302214555442333,5.275053808873054e-06,0.0007611194741912186
3,47,22,0.3936229944229126,0.3833988904953003,0.16654261946678162,0.2917560636997223,0.04592112451791763,0.2660664916038513
3,48,22,0.3936227858066559,0.38339903950691223,0.1665426790714264,0.29175621271133423,0.04592111334204674,0.26606664061546326
3,49,22,9.971245162887499e-09,8.64540883327436e-09,0.00010551550076343119,0.00012436017277650535,8.15767725725891e-06,0.00011522380373207852
4,0,33,0.39362290501594543,0.3833988606929779,0.1665426790714264,0.2917560636997223,0.04592112451791763,0.2660664916038513
4,1,33,0.39362356066703796,0.3833986520767212,0.16654254496097565,0.2917560636997223,0.0459212064743042,0.2660664916038513
4,2,33,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
4,3,33,9.964031377762694e-09,8.650249405661725e-09,0.00010617543011903763,0.00012472679372876883,8.169333341356833e-06,0.0001159497260232456
4,4,33,0.3936229944229126,0.3833993971347809,0.16654261946678162,0.2917560636997223,0.0459212064743042,0.2660664916038513
4,5,33,0.6111350655555725,0.5913376808166504,0.40457290410995483,0.40457290410995483,0.057401444762945175,0.40457290410995483
